YearCode,CatchLocation,StationCode,SampleDate,SampleTime,MethodCode,OrganismCode,MarkCode,TagCode,RaceByTag,ForkLength,HeadNumber,CWTCount,IDnumbers
11,Chipps Island,SB018S,5/2/11,11:04,MWTR,CHN,AdClipped,068748,Spring,89,33200,1,11-33200
11,Chipps Island,SB018S,5/2/11,11:04,MWTR,CHN,AdClipped,068748,Spring,90,33214,1,11-33214
11,Chipps Island,SB018S,5/2/11,11:04,MWTR,CHN,AdClipped,068748,Spring,92,33213,1,11-33213
11,Chipps Island,SB018S,5/2/11,11:04,MWTR,CHN,AdClipped,068748,Spring,92,34462,1,11-34462
11,Chipps Island,SB018S,5/2/11,11:04,MWTR,CHN,AdClipped,068748,Spring,93,34356,1,11-34356
11,Chipps Island,SB018S,5/2/11,11:04,MWTR,CHN,AdClipped,068748,Spring,94,33142,1,11-33142
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,75,34380,1,11-34380
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,78,34378,1,11-34378
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,82,34366,1,11-34366
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,85,34350,1,11-34350
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,85,34377,1,11-34377
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,86,34381,1,11-34381
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,90,34367,1,11-34367
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,91,34379,1,11-34379
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,92,34382,1,11-34382
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,96,34353,1,11-34353
11,Chipps Island,SB018S,5/2/11,11:32,MWTR,CHN,AdClipped,068748,Spring,97,34364,1,11-34364
11,Sherwood Harbor,SR055M,5/3/11,8:06,MWTR,CHN,AdClipped,068748,Spring,96,31108,1,11-31108
11,Sherwood Harbor,SR055M,5/3/11,7:42,MWTR,CHN,AdClipped,068748,Spring,90,31052,1,11-31052
11,Sherwood Harbor,SR055M,5/3/11,9:46,MWTR,CHN,AdClipped,068748,Spring,77,31066,1,11-31066
11,Sherwood Harbor,SR055M,5/3/11,9:46,MWTR,CHN,AdClipped,068748,Spring,78,31048,1,11-31048
11,Chipps Island,SB018M,5/4/11,9:10,MWTR,CHN,AdClipped,068748,Spring,81,33079,1,11-33079
11,Chipps Island,SB018M,5/4/11,9:10,MWTR,CHN,AdClipped,068748,Spring,88,33110,1,11-33110
11,Chipps Island,SB018M,5/4/11,9:10,MWTR,CHN,AdClipped,068748,Spring,89,33098,1,11-33098
11,Chipps Island,SB018M,5/4/11,9:35,MWTR,CHN,AdClipped,068748,Spring,94,33111,1,11-33111
11,Chipps Island,SB018M,5/4/11,9:35,MWTR,CHN,AdClipped,068748,Spring,100,33078,1,11-33078
11,Chipps Island,SB018M,5/4/11,9:58,MWTR,CHN,AdClipped,068748,Spring,88,34345,1,11-34345
11,Chipps Island,SB018M,5/4/11,9:58,MWTR,CHN,AdClipped,068748,Spring,89,34346,1,11-34346
11,Chipps Island,SB018M,5/4/11,9:58,MWTR,CHN,AdClipped,068748,Spring,96,34357,1,11-34357
11,Chipps Island,SB018N,5/4/11,10:23,MWTR,CHN,AdClipped,068748,Spring,94,34358,1,11-34358
11,Chipps Island,SB018N,5/4/11,10:46,MWTR,CHN,AdClipped,068748,Spring,85,34396,1,11-34396
11,Chipps Island,SB018N,5/4/11,10:46,MWTR,CHN,AdClipped,068748,Spring,93,34372,1,11-34372
11,Chipps Island,SB018N,5/4/11,11:11,MWTR,CHN,AdClipped,068748,Spring,94,34389,1,11-34389
11,Chipps Island,SB018N,5/4/11,11:11,MWTR,CHN,AdClipped,068748,Spring,97,34388,1,11-34388
11,Chipps Island,SB018S,5/4/11,7:32,MWTR,CHN,AdClipped,068748,Spring,85,32989,1,11-32989
11,Chipps Island,SB018S,5/4/11,7:32,MWTR,CHN,AdClipped,068748,Spring,88,27637,1,11-27637
11,Chipps Island,SB018S,5/4/11,7:32,MWTR,CHN,AdClipped,068748,Spring,92,33102,1,11-33102
11,Chipps Island,SB018S,5/4/11,7:32,MWTR,CHN,AdClipped,068748,Spring,97,33095,1,11-33095
11,Chipps Island,SB018S,5/4/11,8:20,MWTR,CHN,AdClipped,068748,Spring,90,33060,1,11-33060
11,Chipps Island,SB018S,5/4/11,8:20,MWTR,CHN,AdClipped,068748,Spring,93,33074,1,11-33074
11,Chipps Island,SB018S,5/4/11,8:45,MWTR,CHN,AdClipped,068748,Spring,93,33059,1,11-33059
11,Chipps Island,SB018S,5/4/11,8:45,MWTR,CHN,AdClipped,068748,Spring,100,33066,1,11-33066
11,Koket,SR024E,5/4/11,13:27,SEIN,CHN,AdClipped,068748,Spring,88,29491,1,11-29491
11,Koket,SR024E,5/4/11,13:27,SEIN,CHN,AdClipped,068748,Spring,98,29477,1,11-29477
11,Garcia Bend,SR049E,5/4/11,10:01,SEIN,CHN,AdClipped,068748,Spring,89,29534,1,11-29534
11,Chipps Island,SB018M,5/4/11,9:10,MWTR,CHN,AdClipped,068748,Spring,85,33072,1,11-33072
11,Chipps Island,SB018M,5/4/11,9:10,MWTR,CHN,AdClipped,068748,Spring,88,33105,1,11-33105
11,Chipps Island,SB018M,5/4/11,9:10,MWTR,CHN,AdClipped,068748,Spring,90,33058,1,11-33058
11,Chipps Island,SB018M,5/4/11,9:58,MWTR,CHN,AdClipped,068748,Spring,87,34385,1,11-34385
11,Chipps Island,SB018M,5/4/11,9:58,MWTR,CHN,AdClipped,068748,Spring,88,34322,1,11-34322
11,Chipps Island,SB018M,5/4/11,9:58,MWTR,CHN,AdClipped,068748,Spring,95,34315,1,11-34315
11,Chipps Island,SB018N,5/4/11,10:46,MWTR,CHN,AdClipped,068748,Spring,81,34371,1,11-34371
11,Chipps Island,SB018N,5/4/11,10:46,MWTR,CHN,AdClipped,068748,Spring,87,34394,1,11-34394
11,Chipps Island,SB018S,5/4/11,7:32,MWTR,CHN,AdClipped,068748,Spring,90,27649,1,11-27649
11,Chipps Island,SB018S,5/4/11,7:32,MWTR,CHN,AdClipped,068748,Spring,90,33132,1,11-33132
11,Chipps Island,SB018S,5/4/11,7:32,MWTR,CHN,AdClipped,068748,Spring,93,33109,1,11-33109
11,Chipps Island,SB018S,5/4/11,7:56,MWTR,CHN,AdClipped,068748,Spring,90,33096,1,11-33096
11,Chipps Island,SB018S,5/4/11,7:56,MWTR,CHN,AdClipped,068748,Spring,93,33075,1,11-33075
11,Chipps Island,SB018S,5/4/11,8:20,MWTR,CHN,AdClipped,068748,Spring,82,33080,1,11-33080
11,Isleton,SR017E,5/4/11,14:04,SEIN,CHN,AdClipped,068748,Spring,95,28012,1,11-28012
11,Koket,SR024E,5/4/11,13:27,SEIN,CHN,AdClipped,068748,Spring,88,29505,1,11-29505
11,Koket,SR024E,5/4/11,13:27,SEIN,CHN,AdClipped,068748,Spring,93,29476,1,11-29476
11,Sherwood Harbor,SR055M,5/5/11,7:49,MWTR,CHN,AdClipped,068748,Spring,85,31104,1,11-31104
11,Elkhorn,SR071E,5/5/11,14:28,SEIN,CHN,AdClipped,068748,Spring,90,25204,1,11-25204
11,Sherwood Harbor,SR055M,5/5/11,8:39,MWTR,CHN,AdClipped,068748,Spring,90,31326,1,11-31326
11,Elkhorn,SR071E,5/5/11,14:28,SEIN,CHN,AdClipped,068748,Spring,99,25203,1,11-25203
11,Verona,SR080E,5/5/11,13:48,SEIN,CHN,AdClipped,068748,Spring,96,26688,1,11-26688
11,Chipps Island,SB018M,5/6/11,8:12,MWTR,CHN,AdClipped,068748,Spring,88,34425,1,11-34425
11,Chipps Island,SB018M,5/6/11,8:12,MWTR,CHN,AdClipped,068748,Spring,90,34411,1,11-34411
11,Chipps Island,SB018M,5/6/11,8:37,MWTR,CHN,AdClipped,068748,Spring,92,34426,1,11-34426
11,Chipps Island,SB018M,5/6/11,8:37,MWTR,CHN,AdClipped,068748,Spring,93,34412,1,11-34412
11,Chipps Island,SB018M,5/6/11,9:03,MWTR,CHN,AdClipped,068748,Spring,78,34428,1,11-34428
11,Chipps Island,SB018M,5/6/11,9:03,MWTR,CHN,AdClipped,068748,Spring,86,34413,1,11-34413
11,Chipps Island,SB018N,5/6/11,10:46,MWTR,CHN,AdClipped,068748,Spring,86,34333,1,11-34333
11,Chipps Island,SB018N,5/6/11,11:10,MWTR,CHN,AdClipped,068748,Spring,94,34418,1,11-34418
11,Chipps Island,SB018M,5/6/11,7:47,MWTR,CHN,AdClipped,068748,Spring,91,34410,1,11-34410
11,Chipps Island,SB018M,5/6/11,9:03,MWTR,CHN,AdClipped,068748,Spring,88,34399,1,11-34399
11,Chipps Island,SB018M,5/6/11,9:03,MWTR,CHN,AdClipped,068748,Spring,96,34329,1,11-34329
11,Chipps Island,SB018N,5/6/11,11:10,MWTR,CHN,AdClipped,068748,Spring,91,34433,1,11-34433
11,Chipps Island,SB018S,5/6/11,9:30,MWTR,CHN,AdClipped,068748,Spring,87,34414,1,11-34414
11,Chipps Island,SB018S,5/6/11,9:30,MWTR,CHN,AdClipped,068748,Spring,99,34400,1,11-34400
11,Chipps Island,SB018S,5/6/11,10:21,MWTR,CHN,AdClipped,068748,Spring,82,34417,1,11-34417
11,Chipps Island,SB018S,5/6/11,10:21,MWTR,CHN,AdClipped,068748,Spring,97,34332,1,11-34332
11,Sandy Beach,SR012W,5/6/11,10:35,SEIN,CHN,AdClipped,068748,Spring,83,33756,1,11-33756
11,Chipps Island,SB018M,5/9/11,10:22,MWTR,CHN,AdClipped,068748,Spring,92,34480,1,11-34480
11,Chipps Island,SB018N,5/9/11,10:46,MWTR,CHN,AdClipped,068748,Spring,82,35124,1,11-35124
11,Chipps Island,SB018N,5/9/11,11:43,MWTR,CHN,AdClipped,068748,Spring,86,35160,1,11-35160
11,Chipps Island,SB018S,5/9/11,7:44,MWTR,CHN,AdClipped,068748,Spring,88,34438,1,11-34438
11,Chipps Island,SB018S,5/9/11,8:33,MWTR,CHN,AdClipped,068748,Spring,80,34459,1,11-34459
11,Chipps Island,SB018S,5/9/11,8:57,MWTR,CHN,AdClipped,068748,Spring,83,34458,1,11-34458
11,Chipps Island,SB018M,5/9/11,9:58,MWTR,CHN,AdClipped,068748,Spring,86,34477,1,11-34477
11,Chipps Island,SB018N,5/9/11,10:46,MWTR,CHN,AdClipped,068748,Spring,83,35167,1,11-35167
11,Chipps Island,SB018N,5/9/11,10:46,MWTR,CHN,AdClipped,068748,Spring,88,35111,1,11-35111
11,Chipps Island,SB018N,5/9/11,10:46,MWTR,CHN,AdClipped,068748,Spring,89,35163,1,11-35163
11,Chipps Island,SB018S,5/9/11,8:08,MWTR,CHN,AdClipped,068748,Spring,81,34359,1,11-34359
11,Chipps Island,SB018S,5/9/11,8:33,MWTR,CHN,AdClipped,068748,Spring,86,34445,1,11-34445
11,Chipps Island,SB018S,5/9/11,8:57,MWTR,CHN,AdClipped,068748,Spring,84,34443,1,11-34443
11,Sherwood Harbor,SR055M,5/10/11,10:01,MWTR,CHN,AdClipped,068748,Spring,83,31738,1,11-31738
11,Sherwood Harbor,SR055M,5/10/11,7:47,MWTR,CHN,AdClipped,068748,Spring,90,31174,1,11-31174
11,Sherwood Harbor,SR055M,5/10/11,8:13,MWTR,CHN,AdClipped,068748,Spring,93,31137,1,11-31137
11,Chipps Island,SB018M,5/11/11,9:45,MWTR,CHN,AdClipped,068748,Spring,82,35086,1,11-35086
11,Chipps Island,SB018M,5/11/11,9:45,MWTR,CHN,AdClipped,068748,Spring,86,34990,1,11-34990
11,Chipps Island,SB018N,5/11/11,9:14,MWTR,CHN,AdClipped,068748,Spring,92,35070,1,11-35070
11,Chipps Island,SB018S,5/11/11,10:40,MWTR,CHN,AdClipped,068748,Spring,103,35038,1,11-35038
11,Chipps Island,SB018M,5/11/11,9:45,MWTR,CHN,AdClipped,068748,Spring,84,35014,1,11-35014
11,Chipps Island,SB018M,5/11/11,11:55,MWTR,CHN,AdClipped,068748,Spring,87,34984,1,11-34984
11,Chipps Island,SB018S,5/11/11,10:40,MWTR,CHN,AdClipped,068748,Spring,85,34965,1,11-34965
11,Sherwood Harbor,SR055M,5/12/11,9:55,MWTR,CHN,AdClipped,068748,Spring,90,31720,1,11-31720
11,Sherwood Harbor,SR055M,5/12/11,11:08,MWTR,CHN,AdClipped,068748,Spring,93,31688,1,11-31688
11,Sherwood Harbor,SR055M,5/12/11,11:32,MWTR,CHN,AdClipped,068748,Spring,86,31694,1,11-31694
11,Chipps Island,SB018M,5/13/11,8:23,MWTR,CHN,AdClipped,068748,Spring,87,34954,1,11-34954
11,Chipps Island,SB018N,5/13/11,10:05,MWTR,CHN,AdClipped,068748,Spring,90,34892,1,11-34892
11,Chipps Island,SB018M,5/16/11,9:42,MWTR,CHN,AdClipped,068748,Spring,96,35518,1,11-35518
11,Chipps Island,SB018N,5/16/11,8:30,MWTR,CHN,AdClipped,068748,Spring,95,34988,1,11-34988
11,Chipps Island,SB018M,5/16/11,9:19,MWTR,CHN,AdClipped,068748,Spring,71,35023,1,11-35023
11,Chipps Island,SB018S,5/23/11,10:28,MWTR,CHN,AdClipped,068748,Spring,90,35283,1,11-35283
11,Chipps Island,SB018M,5/25/11,7:50,MWTR,CHN,AdClipped,068748,Spring,86,35444,1,11-35444
11,Chipps Island,SB018M,5/25/11,9:02,MWTR,CHN,AdClipped,068748,Spring,93,35572,1,11-35572
11,Chipps Island,SB018N,5/27/11,9:43,MWTR,CHN,AdClipped,068748,Spring,94,35511,1,11-35511
11,Chipps Island,SB018S,6/3/11,7:58,MWTR,CHN,AdClipped,068748,Spring,102,35441,1,11-35441
11,Chipps Island,SB018S,6/3/11,8:22,MWTR,CHN,AdClipped,068748,Spring,106,35442,1,11-35442
11,Chipps Island,SB018S,6/17/11,10:46,MWTR,CHN,AdClipped,064671,Fall,101,35248,1,11-35248
12,,SB018S,3/23/12,8:31,MWTR,CHN,AdClipped,055285,Winter,116,36053,1,12-36053
12,,SB018S,3/23/12,8:31,MWTR,CHN,AdClipped,055282,Winter,107,36067,1,12-36067
12,,SB018S,3/23/12,8:55,MWTR,CHN,AdClipped,055275,Winter,109,36026,1,12-36026
12,,SB018S,3/23/12,9:44,MWTR,CHN,AdClipped,055273,Winter,108,36054,1,12-36054
12,,SB018M,3/23/12,10:33,MWTR,CHN,AdClipped,055277,Winter,117,36068,1,12-36068
12,,SB018N,4/3/12,8:41,MWTR,CHN,AdClipped,055273,Winter,108,36041,1,12-36041
12,,SB018N,4/3/12,9:07,MWTR,CHN,AdClipped,055454,Winter,104,36069,1,12-36069
12,,SB018S,4/10/12,10:17,MWTR,CHN,AdClipped,055461,Winter,118,36070,1,12-36070
12,,SR055M,3/19/12,9:11,KDTR,CHN,AdClipped,055283,Winter,106,36046,1,12-36046
12,,SR055M,3/19/12,9:38,KDTR,CHN,AdClipped,055284,Winter,105,36047,1,12-36047
12,,SR055M,3/19/12,9:38,KDTR,CHN,AdClipped,055462,Winter,97,36077,1,12-36077
12,,SR055M,3/19/12,9:38,KDTR,CHN,AdClipped,055285,Winter,103,36035,1,12-36035
12,,SR055M,3/19/12,9:38,KDTR,CHN,AdClipped,055281,Winter,99,36033,1,12-36033
12,,SR055M,3/19/12,9:38,KDTR,CHN,AdClipped,055462,Winter,95,36076,1,12-36076
12,,SR055M,3/19/12,12:26,KDTR,CHN,AdClipped,055281,Winter,99,36060,1,12-36060
12,,SR055M,3/21/12,11:39,KDTR,CHN,AdClipped,055275,Winter,109,36016,1,12-36016
12,,SR055M,3/21/12,12:29,KDTR,CHN,AdClipped,055285,Winter,103,36014,1,12-36014
12,,SR055M,3/21/12,12:29,KDTR,CHN,AdClipped,055273,Winter,100,35989,1,12-35989
12,,SR055M,3/30/12,11:30,KDTR,CHN,AdClipped,055281,Winter,96,36002,1,12-36002
12,,SR055M,3/30/12,12:13,KDTR,CHN,AdClipped,055275,Winter,101,35988,1,12-35988
12,,SR055M,3/30/12,12:13,KDTR,CHN,AdClipped,055282,Winter,104,36072,1,12-36072
12,,SB018S,4/13/12,11:01,MWTR,CHN,AdClipped,060390,Spring,94,36071,1,12-36071
12,,SB018N,4/17/12,7:53,MWTR,CHN,AdClipped,060390,Spring,85,35960,1,12-35960
12,,SB018N,4/17/12,7:53,MWTR,CHN,AdClipped,060390,Spring,84,35946,1,12-35946
12,,SB018N,4/17/12,8:16,MWTR,CHN,AdClipped,060390,Spring,94,35974,1,12-35974
12,,SB018N,4/17/12,8:16,MWTR,CHN,AdClipped,060390,Spring,101,35947,1,12-35947
12,,SB018N,4/17/12,8:16,MWTR,CHN,AdClipped,060390,Spring,87,35961,1,12-35961
12,,SB018N,4/17/12,8:16,MWTR,CHN,AdClipped,060390,Spring,99,35975,1,12-35975
12,,SB018S,4/17/12,9:30,MWTR,CHN,AdClipped,060390,Spring,97,35963,1,12-35963
12,,SB018S,4/17/12,9:30,MWTR,CHN,AdClipped,060390,Spring,95,35962,1,12-35962
12,,SB018S,4/17/12,9:30,MWTR,CHN,AdClipped,060390,Spring,88,35949,1,12-35949
12,,SB018S,4/17/12,9:30,MWTR,CHN,AdClipped,060390,Spring,88,35948,1,12-35948
12,,SB018S,4/17/12,9:30,MWTR,CHN,AdClipped,060390,Spring,92,35976,1,12-35976
12,,SB018S,4/17/12,9:54,MWTR,CHN,AdClipped,060390,Spring,90,35978,1,12-35978
12,,SB018S,4/17/12,9:54,MWTR,CHN,AdClipped,060390,Spring,92,35977,1,12-35977
12,,SB018S,4/17/12,9:54,MWTR,CHN,AdClipped,060390,Spring,82,35964,1,12-35964
12,,SB018S,4/17/12,9:54,MWTR,CHN,AdClipped,060390,Spring,84,35950,1,12-35950
12,,SB018S,4/17/12,9:54,MWTR,CHN,AdClipped,060390,Spring,91,35951,1,12-35951
12,,SB018S,4/17/12,9:54,MWTR,CHN,AdClipped,060390,Spring,92,35965,1,12-35965
12,,SB018S,4/17/12,10:18,MWTR,CHN,AdClipped,060390,Spring,98,35979,1,12-35979
12,,SB018S,4/17/12,10:18,MWTR,CHN,AdClipped,060390,Spring,100,35980,1,12-35980
12,,SB018S,4/17/12,10:18,MWTR,CHN,AdClipped,060390,Spring,93,35966,1,12-35966
12,,SB018S,4/17/12,10:18,MWTR,CHN,AdClipped,060390,Spring,95,35903,1,12-35903
12,,SB018S,4/17/12,10:18,MWTR,CHN,AdClipped,060390,Spring,102,35952,1,12-35952
12,,SB018S,4/17/12,10:18,MWTR,CHN,AdClipped,060390,Spring,92,35931,1,12-35931
12,,SB018S,4/17/12,10:18,MWTR,CHN,AdClipped,060390,Spring,99,35917,1,12-35917
12,,SB018M,4/17/12,10:42,MWTR,CHN,AdClipped,060390,Spring,90,35452,1,12-35452
12,,SB018M,4/17/12,10:42,MWTR,CHN,AdClipped,060390,Spring,100,35438,1,12-35438
12,,SB018M,4/17/12,11:06,MWTR,CHN,AdClipped,060390,Spring,101,35437,1,12-35437
12,,SB018M,4/17/12,11:06,MWTR,CHN,AdClipped,060390,Spring,98,35451,1,12-35451
12,,SB018M,4/17/12,11:06,MWTR,CHN,AdClipped,060390,Spring,94,35423,1,12-35423
12,,SB018M,4/17/12,11:06,MWTR,CHN,AdClipped,060390,Spring,96,35424,1,12-35424
12,,SB018M,4/17/12,11:06,MWTR,CHN,AdClipped,060390,Spring,88,35409,1,12-35409
12,,SB018M,4/20/12,8:05,MWTR,CHN,AdClipped,060390,Spring,96,35394,1,12-35394
12,,SB018M,4/20/12,8:05,MWTR,CHN,AdClipped,060390,Spring,88,35422,1,12-35422
12,,SB018M,4/20/12,8:56,MWTR,CHN,AdClipped,060390,Spring,89,35436,1,12-35436
12,,SB018M,4/20/12,9:19,MWTR,CHN,AdClipped,060390,Spring,91,35450,1,12-35450
12,,SB018N,4/20/12,9:45,MWTR,CHN,AdClipped,060390,Spring,84,35407,1,12-35407
12,,SB018N,4/20/12,9:45,MWTR,CHN,AdClipped,060390,Spring,90,35393,1,12-35393
12,,SB018N,4/20/12,10:09,MWTR,CHN,AdClipped,060390,Spring,92,35421,1,12-35421
12,,SB018N,4/20/12,10:35,MWTR,CHN,AdClipped,060390,Spring,90,35435,1,12-35435
12,,SB018S,4/20/12,11:01,MWTR,CHN,AdClipped,060390,Spring,93,35449,1,12-35449
12,,SB018S,4/20/12,11:01,MWTR,CHN,AdClipped,060390,Spring,87,35329,1,12-35329
12,,SB018S,4/20/12,11:25,MWTR,CHN,AdClipped,060390,Spring,94,35357,1,12-35357
12,,SB018S,4/20/12,11:25,MWTR,CHN,AdClipped,060390,Spring,97,35371,1,12-35371
12,,SB018S,4/20/12,11:25,MWTR,CHN,AdClipped,060390,Spring,100,35343,1,12-35343
12,,SB018S,4/20/12,11:25,MWTR,CHN,AdClipped,060390,Spring,89,35385,1,12-35385
12,,SB018S,4/20/12,11:25,MWTR,CHN,AdClipped,060390,Spring,98,35342,1,12-35342
12,,SB018S,4/20/12,11:25,MWTR,CHN,AdClipped,060390,Spring,86,35328,1,12-35328
12,,SB018S,4/20/12,11:49,MWTR,CHN,AdClipped,060390,Spring,96,35356,1,12-35356
12,,SB018S,4/23/12,7:58,MWTR,CHN,AdClipped,060390,Spring,93,35370,1,12-35370
12,,SB018S,4/23/12,8:47,MWTR,CHN,AdClipped,060390,Spring,95,35384,1,12-35384
12,,SB018M,4/23/12,9:14,MWTR,CHN,AdClipped,060390,Spring,85,35327,1,12-35327
12,,SB018M,4/23/12,10:26,MWTR,CHN,AdClipped,060390,Spring,91,35341,1,12-35341
12,,SB018M,4/23/12,10:26,MWTR,CHN,AdClipped,060390,Spring,97,35355,1,12-35355
12,,SB018M,4/23/12,10:26,MWTR,CHN,AdClipped,060390,Spring,93,35369,1,12-35369
12,,SB018N,4/23/12,10:51,MWTR,CHN,AdClipped,060390,Spring,81,35383,1,12-35383
12,,SB018N,4/27/12,7:43,MWTR,CHN,AdClipped,060390,Spring,100,35897,1,12-35897
12,,SB018N,4/27/12,7:43,MWTR,CHN,AdClipped,060389,Spring,93,35926,1,12-35926
12,,SB018N,4/27/12,7:43,MWTR,CHN,AdClipped,060390,Spring,104,35339,1,12-35339
12,,SB018N,4/27/12,8:07,MWTR,CHN,AdClipped,060390,Spring,97,35911,1,12-35911
12,,SB018N,4/27/12,8:34,MWTR,CHN,AdClipped,060390,Spring,95,35915,1,12-35915
12,,SB018N,4/27/12,8:34,MWTR,CHN,AdClipped,060390,Spring,93,35896,1,12-35896
12,,SB018N,4/27/12,8:34,MWTR,CHN,AdClipped,060390,Spring,101,35925,1,12-35925
12,,SB018N,4/27/12,8:34,MWTR,CHN,AdClipped,060390,Spring,103,35930,1,12-35930
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,90,35900,1,12-35900
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,99,35837,1,12-35837
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,97,35899,1,12-35899
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,104,35850,1,12-35850
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,93,35826,1,12-35826
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,94,35840,1,12-35840
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,95,35929,1,12-35929
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,105,35823,1,12-35823
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,109,35927,1,12-35927
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,99,35914,1,12-35914
12,,SB018M,4/27/12,9:00,MWTR,CHN,AdClipped,060390,Spring,103,35928,1,12-35928
12,,SB018M,4/27/12,9:25,MWTR,CHN,AdClipped,060390,Spring,100,35795,1,12-35795
12,,SB018M,4/27/12,9:25,MWTR,CHN,AdClipped,060390,Spring,100,35824,1,12-35824
12,,SB018M,4/27/12,9:25,MWTR,CHN,AdClipped,060390,Spring,85,35809,1,12-35809
12,,SB018M,4/27/12,9:25,MWTR,CHN,AdClipped,060390,Spring,93,35784,1,12-35784
12,,SB018M,4/27/12,9:25,MWTR,CHN,AdClipped,060390,Spring,102,35798,1,12-35798
12,,SB018M,4/27/12,9:25,MWTR,CHN,AdClipped,060390,Spring,106,35838,1,12-35838
12,,SB018M,4/27/12,9:25,MWTR,CHN,AdClipped,060390,Spring,99,35853,1,12-35853
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,91,35792,1,12-35792
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,92,35787,1,12-35787
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,94,35822,1,12-35822
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,109,35802,1,12-35802
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,101,35770,1,12-35770
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,99,35771,1,12-35771
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,102,35793,1,12-35793
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,91,35778,1,12-35778
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,96,35788,1,12-35788
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,95,35789,1,12-35789
12,,SB018M,4/27/12,10:05,MWTR,CHN,AdClipped,060390,Spring,95,35801,1,12-35801
12,,SB018S,4/27/12,11:14,MWTR,CHN,AdClipped,060390,Spring,86,35864,1,12-35864
12,,SB018S,4/27/12,11:14,MWTR,CHN,AdClipped,060390,Spring,98,35895,1,12-35895
12,,SB018S,4/27/12,11:14,MWTR,CHN,AdClipped,060390,Spring,103,35879,1,12-35879
12,,SB018S,4/27/12,11:14,MWTR,CHN,AdClipped,060390,Spring,98,35880,1,12-35880
12,,SB018S,4/27/12,11:14,MWTR,CHN,AdClipped,060390,Spring,108,35751,1,12-35751
12,,SB018S,4/27/12,11:38,MWTR,CHN,AdClipped,060390,Spring,103,35890,1,12-35890
12,,SB018S,4/27/12,11:38,MWTR,CHN,AdClipped,060390,Spring,103,35878,1,12-35878
12,,SB018S,4/27/12,11:38,MWTR,CHN,AdClipped,060390,Spring,105,35834,1,12-35834
12,,SB018S,4/27/12,11:38,MWTR,CHN,AdClipped,060390,Spring,92,35877,1,12-35877
12,,SB018S,4/27/12,12:02,MWTR,CHN,AdClipped,060390,Spring,103,36849,1,12-36849
12,,SB018S,4/27/12,12:02,MWTR,CHN,AdClipped,060390,Spring,90,36880,1,12-36880
12,,SB018S,4/27/12,12:02,MWTR,CHN,AdClipped,060390,Spring,94,36855,1,12-36855
12,,SB018S,4/27/12,12:02,MWTR,CHN,AdClipped,060390,Spring,95,36877,1,12-36877
12,,SB018S,4/27/12,12:02,MWTR,CHN,AdClipped,060390,Spring,88,36878,1,12-36878
12,,SB018M,4/30/12,7:28,MWTR,CHN,AdClipped,060390,Spring,97,36978,1,12-36978
12,,SB018N,4/30/12,8:39,MWTR,CHN,AdClipped,060390,Spring,95,36939,1,12-36939
12,,SB018M,5/4/12,8:33,MWTR,CHN,AdClipped,069501,Spring,93,37063,1,12-37063
